0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,2,0
0,1,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,4,0,0,1,0,0,2,0,2,0,1,0,1,0,2,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,7,0,1,1,0,2,0,1,0,2,0,0,0,1
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,3,0,1,0,0,0,2,1,0,1,0,0,0,2,3,0,1,0,0,1,0,3,2,1,0,0,1,5,2,2,1,0,0,0,0,2,0,3,0,0,0,0,1,2,0,22,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,58,0,0,0,0,0,0,4,0,0,1,0
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0,0,0
2,0,0,2,0,1,1,0,2,0,0,1,1,0,3,0,1,2,0,0,1,0,6,0,1,0,0,4,2,1,0,1,0,0,1,1,3,0,1,1,2,0,0,1,2,4,0,0,0,0,0,2,2,0,5,2,1,0,0,2,0,3,0,0,3,0,1,1,0,1,32,0,0,0,0,0,0,0,0,2
0,0,1,1,0,1,6,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,1,1,0,2,0,1,0,0,8,1,2,3,0,0,0,6,0,1,0,2,0,0,0,0,0,1,19,0,2,0,0,0,0,0,4
0,0,1,1,1,0,3,3,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,1,0,2,2,1,0,2,1,0,1,1,0,0,0,0,1,2,1,0,0,0,1,1,2,0,0,0,0,0,0,14,0,2,2,0,0,0,0,0,0,0,20,0,1,1,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2,4,1,0,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,59,0,0,0,0,0,0
1,0,0,0,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,3,0,0,3,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,28,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,28,0,0,0,0
0,0,0,1,0,0,0,0,4,2,0,0,1,0,1,0,0,1,0,0,0,1,5,1,0,0,1,0,4,2,1,0,0,0,0,0,1,1,1,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,3,1,1,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,21,0,0
0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,2,2,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,3,1,0,1,16,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,28,0
0,0,2,0,1,0,2,0,4,3,0,0,0,2,1,0,0,0,0,0,1,1,3,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,3,0,4,1,1,0,0,0,1,0,0,0,1,0,4,2,5,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14
